,word,frequency,rank,ln_frequency,ln_rank
3470,青山,4,1382,1.3862943611198906,7.231287004327616
3471,袅袅,4,1383,1.3862943611198906,7.232010331664759
5204,洗完,4,1384,1.3862943611198906,7.232733136177615
5627,一手,3,1385,1.0986122886681098,7.233455418621439
1751,纯属,3,1386,1.0986122886681098,7.234177179749849
5643,字,3,1387,1.0986122886681098,7.234898420314831
5103,屏蔽,3,1388,1.0986122886681098,7.23561914106675
404,十个,3,1389,1.0986122886681098,7.236339342754344
1658,疼,3,1390,1.0986122886681098,7.237059026124737
1656,受,3,1391,1.0986122886681098,7.237778191923443
636,愚蠢,3,1392,1.0986122886681098,7.238496840894365
6956,啱,3,1393,1.0986122886681098,7.239214973779806
5313,庆幸,3,1394,1.0986122886681098,7.2399325913204695
3059,循规蹈矩,3,1395,1.0986122886681098,7.240649694255466
3903,当时,3,1396,1.0986122886681098,7.241366283322318
3821,有天,3,1397,1.0986122886681098,7.242082359256962
6995,每年,3,1398,1.0986122886681098,7.242797922793756
3781,没用,3,1399,1.0986122886681098,7.243512974665482
3964,下山,3,1400,1.0986122886681098,7.24422751560335
415,无人,3,1401,1.0986122886681098,7.244941546337007
3083,王者,3,1402,1.0986122886681098,7.2456550675945355
5880,亲密,3,1403,1.0986122886681098,7.246368080102461
414,走向,3,1404,1.0986122886681098,7.247080584585756
2338,时期,3,1405,1.0986122886681098,7.247792581767846
3352,嘞,3,1406,1.0986122886681098,7.2485040723706105
2112,曲库,3,1407,1.0986122886681098,7.249215057114389
1772,贫民窟,3,1408,1.0986122886681098,7.249925536717988
3797,即使,3,1409,1.0986122886681098,7.25063551189868
273,刀,3,1410,1.0986122886681098,7.251344983372214
3073,吹口哨,3,1411,1.0986122886681098,7.252053951852814
2194,肤浅,3,1412,1.0986122886681098,7.252762418053187
3066,爷爷,3,1413,1.0986122886681098,7.253470382684528
3262,创造,3,1414,1.0986122886681098,7.254177846456518
1644,误解,3,1415,1.0986122886681098,7.254884810077338
5652,牵挂,3,1416,1.0986122886681098,7.255591274253665
1762,头脑,3,1417,1.0986122886681098,7.256297239690681
5879,别以为,3,1418,1.0986122886681098,7.257002707092073
2349,产生,3,1419,1.0986122886681098,7.257707677160043
2360,抵赖,3,1420,1.0986122886681098,7.258412150595307
1760,外,3,1421,1.0986122886681098,7.259116128097101
3817,买来,3,1422,1.0986122886681098,7.259819610363186
1756,动作,3,1423,1.0986122886681098,7.260522598089852
2164,认命,3,1424,1.0986122886681098,7.261225091971921
5878,保持警惕,3,1425,1.0986122886681098,7.261927092702751
643,凭,3,1426,1.0986122886681098,7.262628600974241
602,肩膀,3,1427,1.0986122886681098,7.2633296174768365
3025,岁月,3,1428,1.0986122886681098,7.2640301428995295
2377,亮,3,1429,1.0986122886681098,7.264730177929867
362,哭泣,3,1430,1.0986122886681098,7.265429723253953
3353,网上,3,1431,1.0986122886681098,7.266128779556451
3322,脾气,3,1432,1.0986122886681098,7.266827347520591
3856,恩惠,3,1433,1.0986122886681098,7.267525427828172
5381,发扬光大,3,1434,1.0986122886681098,7.2682230211595655
372,炒面,3,1435,1.0986122886681098,7.268920128193722
3864,害,3,1436,1.0986122886681098,7.269616749608169
3922,那里,3,1437,1.0986122886681098,7.270312886079025
2144,邀约,3,1438,1.0986122886681098,7.271008538280992
2375,黄昏,3,1439,1.0986122886681098,7.271703706887368
3284,燃,3,1440,1.0986122886681098,7.272398392570047
625,浮现,3,1441,1.0986122886681098,7.273092595999522
6973,啲,3,1442,1.0986122886681098,7.273786317844895
3041,俯瞰,3,1443,1.0986122886681098,7.274479558773871
3853,解决,3,1444,1.0986122886681098,7.275172319452771
1700,视野,3,1445,1.0986122886681098,7.275864600546533
3313,去过,3,1446,1.0986122886681098,7.27655640271871
5307,怕不怕,3,1447,1.0986122886681098,7.277247726631484
3887,澄清,3,1448,1.0986122886681098,7.277938572945661
386,发慌,3,1449,1.0986122886681098,7.278628942320682
623,想一想,3,1450,1.0986122886681098,7.27931883541462
621,高傲,3,1451,1.0986122886681098,7.280008252884188
3303,要么,3,1452,1.0986122886681098,7.280697195384741
5856,不像,3,1453,1.0986122886681098,7.2813856635702825
3911,历史,3,1454,1.0986122886681098,7.282073658093465
3894,纽约,3,1455,1.0986122886681098,7.282761179605593
3898,想到,3,1456,1.0986122886681098,7.283448228756631
5850,粉丝,3,1457,1.0986122886681098,7.284134806195205
3854,无止境,3,1458,1.0986122886681098,7.284820912568604
3852,争论,3,1459,1.0986122886681098,7.285506548522785
2362,奇怪,3,1460,1.0986122886681098,7.286191714702382
398,别忘了,3,1461,1.0986122886681098,7.2868764117507
3053,水,3,1462,1.0986122886681098,7.2875606403097235
3944,誓,3,1463,1.0986122886681098,7.288244401020124
2123,音,3,1464,1.0986122886681098,7.288927694521257
1663,无知,3,1465,1.0986122886681098,7.289610521451167
3029,着急,3,1466,1.0986122886681098,7.290292882446597
254,庇护,3,1467,1.0986122886681098,7.2909747781429814
5085,气场,3,1468,1.0986122886681098,7.291656209174461
5091,上演,3,1469,1.0986122886681098,7.292337176173877
629,次次,3,1470,1.0986122886681098,7.293017679772782
628,自尊心,3,1471,1.0986122886681098,7.293697720601438
2128,魔性,3,1472,1.0986122886681098,7.294377299288821
5636,外套,3,1473,1.0986122886681098,7.29505641646263
1731,爱秀,3,1474,1.0986122886681098,7.295735072749282
2130,炫酷,3,1475,1.0986122886681098,7.29641326877392
2182,黑怕,3,1476,1.0986122886681098,7.297091005160418
253,古老,3,1477,1.0986122886681098,7.29776828253138
2368,替代,3,1478,1.0986122886681098,7.298445101508147
5281,清醒,3,1479,1.0986122886681098,7.2991214627108
603,五个,3,1480,1.0986122886681098,7.299797366758161
361,她们,3,1481,1.0986122886681098,7.300472814267799
626,我触,3,1482,1.0986122886681098,7.301147805856032
3845,自负,3,1483,1.0986122886681098,7.301822342137932
3277,其中,3,1484,1.0986122886681098,7.302496423727326
5845,本来,3,1485,1.0986122886681098,7.3031700512368
3335,不靠,3,1486,1.0986122886681098,7.303843225277705
1674,挑衅,3,1487,1.0986122886681098,7.304515946460155
3851,沉睡,3,1488,1.0986122886681098,7.305188215393037
3279,不成,3,1489,1.0986122886681098,7.305860032684009
1961,装作,3,1490,1.0986122886681098,7.306531398939505
3390,困惑,3,1491,1.0986122886681098,7.307202314764738
5122,征服,3,1492,1.0986122886681098,7.307872780763706
6816,红,3,1493,1.0986122886681098,7.30854279753919
7626,外貌,3,1494,1.0986122886681098,7.309212365692763
6894,上天,3,1495,1.0986122886681098,7.3098814858247865
2302,哈哈哈,3,1496,1.0986122886681098,7.310550158534422
2011,越高,3,1497,1.0986122886681098,7.311218384419629
3620,天亮,3,1498,1.0986122886681098,7.311886164077165
2010,大浪,3,1499,1.0986122886681098,7.312553498102598
5151,赞,3,1500,1.0986122886681098,7.313220387090301
2009,风越,3,1501,1.0986122886681098,7.313886831633462
5213,随意,3,1502,1.0986122886681098,7.31455283232408
464,英文,3,1503,1.0986122886681098,7.315218389752975
2004,口号,3,1504,1.0986122886681098,7.315883504509785
2300,剩,3,1505,1.0986122886681098,7.316548177182976
524,一身,3,1506,1.0986122886681098,7.317212408359839
1885,到达,3,1507,1.0986122886681098,7.317876198626496
3609,失望,3,1508,1.0986122886681098,7.318539548567902
283,叫嚣,3,1509,1.0986122886681098,7.319202458767849
2234,脏话,3,1510,1.0986122886681098,7.31986492980897
3626,定位,3,1511,1.0986122886681098,7.32052696227274
5812,搞错,3,1512,1.0986122886681098,7.321188556739478
2309,超级,3,1513,1.0986122886681098,7.321849713788356
3640,错过,3,1514,1.0986122886681098,7.322510433997394
3639,人会,3,1515,1.0986122886681098,7.323170717943469
6916,大话,3,1516,1.0986122886681098,7.323830566202317
1856,人模狗样,3,1517,1.0986122886681098,7.324489979348532
2231,瀑布,3,1518,1.0986122886681098,7.325148957955575
3442,金币,3,1519,1.0986122886681098,7.325807502595773
3454,咔,3,1520,1.0986122886681098,7.326465613840322
2306,口袋,3,1521,1.0986122886681098,7.327123292259293
3443,空中,3,1522,1.0986122886681098,7.3277805384216315
3444,反转,3,1523,1.0986122886681098,7.328437352895162
328,抢走,3,1524,1.0986122886681098,7.329093736246592
5675,界限,3,1525,1.0986122886681098,7.329749689041512
530,膝盖,3,1526,1.0986122886681098,7.330405211844402
3967,花儿,3,1527,1.0986122886681098,7.3310603052186325
5171,张,3,1528,1.0986122886681098,7.331714969726466
2031,照进,3,1529,1.0986122886681098,7.332369205929062
6831,诶,3,1530,1.0986122886681098,7.333023014386481
1930,搂,3,1531,1.0986122886681098,7.333676395657684
5187,三个,3,1532,1.0986122886681098,7.3343293503005365
1937,稳,3,1533,1.0986122886681098,7.334981878871814
7654,一波,3,1534,1.0986122886681098,7.335633981927201
2245,尘埃,3,1535,1.0986122886681098,7.336285660021297
2263,降临,3,1536,1.0986122886681098,7.336936913707618
1972,复杂,3,1537,1.0986122886681098,7.337587743538596
3533,刺,3,1538,1.0986122886681098,7.338238150065589
314,级别,3,1539,1.0986122886681098,7.338888133838879
2246,故乡,3,1540,1.0986122886681098,7.3395376954076745
1967,玩够,3,1541,1.0986122886681098,7.340186835320115
5330,么,3,1542,1.0986122886681098,7.340835554123275
1951,简简单单,3,1543,1.0986122886681098,7.341483852363161
3196,任性,3,1544,1.0986122886681098,7.342131730584722
1955,一撇,3,1545,1.0986122886681098,7.3427791893318455
308,毒好,3,1546,1.0986122886681098,7.343426229147367
7662,看不出,3,1547,1.0986122886681098,7.344072850573066
2272,幸福,3,1548,1.0986122886681098,7.344719054149673
1990,尽管,3,1549,1.0986122886681098,7.3453648404168685
506,迈步,3,1550,1.0986122886681098,7.346010209913293
290,一杯,3,1551,1.0986122886681098,7.346655163176539
5348,填饱,3,1552,1.0986122886681098,7.347299700743164
3575,当作,3,1553,1.0986122886681098,7.347943823148687
1907,传奇,3,1554,1.0986122886681098,7.348587530927593
2237,表面,3,1555,1.0986122886681098,7.349230824613334
2284,怎样,3,1556,1.0986122886681098,7.349873704738337
3559,完美,3,1557,1.0986122886681098,7.350516171833998
5782,传说,3,1558,1.0986122886681098,7.351158226430694
2282,把握,3,1559,1.0986122886681098,7.351799869057777
5205,澡后,3,1560,1.0986122886681098,7.352441100243583
3489,弄,3,1561,1.0986122886681098,7.353081920515432
3490,剑,3,1562,1.0986122886681098,7.3537223303996315
3220,浪费时间,3,1563,1.0986122886681098,7.354362330421477
3123,忠肝义胆,3,1564,1.0986122886681098,7.355001921105257
2227,出卖,3,1565,1.0986122886681098,7.355641102974253
3357,灰,3,1566,1.0986122886681098,7.356279876550748
6761,装傻,3,1567,1.0986122886681098,7.356918242356021
3384,清空,3,1568,1.0986122886681098,7.357556200910353
3102,开闹,3,1569,1.0986122886681098,7.358193752733032
3245,算,3,1570,1.0986122886681098,7.358830898342354
2210,黄旭,3,1571,1.0986122886681098,7.359467638255621
1964,开着,3,1572,1.0986122886681098,7.360103972989152
3719,招,3,1573,1.0986122886681098,7.360739903058278
2325,勇敢者,3,1574,1.0986122886681098,7.3613754289773485
1812,肉,3,1575,1.0986122886681098,7.362010551259734
3710,心酸,3,1576,1.0986122886681098,7.362645270417825
3397,影响,3,1577,1.0986122886681098,7.3632795869630385
564,怠慢,3,1578,1.0986122886681098,7.363913501405819
2212,义无反顾,3,1579,1.0986122886681098,7.364547014255642
3406,绑架,3,1580,1.0986122886681098,7.365180126021013
7599,蹭,3,1581,1.0986122886681098,7.365812837209472
3408,说出,3,1582,1.0986122886681098,7.366445148327599
3741,封闭,3,1583,1.0986122886681098,7.367077059881012
2205,六强,3,1584,1.0986122886681098,7.367708572374371
345,铲除,3,1585,1.0986122886681098,7.368339686311381
3257,憋,3,1586,1.0986122886681098,7.368970402194793
585,背上,3,1587,1.0986122886681098,7.369600720526409
3774,那年,3,1588,1.0986122886681098,7.370230641807081
2196,和平,3,1589,1.0986122886681098,7.370860166536716
5828,单眼皮,3,1590,1.0986122886681098,7.371489295214277
2198,纯粹,3,1591,1.0986122886681098,7.372118028337787
2199,高级,3,1592,1.0986122886681098,7.3727463664043285
3093,势力,3,1593,1.0986122886681098,7.373374309910049
3366,今后,3,1594,1.0986122886681098,7.374001859350161
2201,还好,3,1595,1.0986122886681098,7.374629015218945
2097,快速,3,1596,1.0986122886681098,7.3752557780097545
2096,默契,3,1597,1.0986122886681098,7.3758821482150125
3755,编曲,3,1598,1.0986122886681098,7.37650812632622
3754,潘玮柏,3,1599,1.0986122886681098,7.377133712833954
3256,委屈,3,1600,1.0986122886681098,7.3777589082278725
441,系,3,1601,1.0986122886681098,7.3783837129967145
1822,捍卫,3,1602,1.0986122886681098,7.379008127628304
5750,八卦,3,1603,1.0986122886681098,7.3796321526095525
2062,行动,3,1604,1.0986122886681098,7.38025578842646
3117,一群,3,1605,1.0986122886681098,7.380879035564116
7612,玩进,3,1606,1.0986122886681098,7.381501894506707
5678,年幼,3,1607,1.0986122886681098,7.382124365737512
3118,好汉,3,1608,1.0986122886681098,7.382746449738912
7503,面临,3,1609,1.0986122886681098,7.3833681469923835
3426,之中,3,1610,1.0986122886681098,7.383989457978509
4713,每首歌,3,1611,1.0986122886681098,7.384610383176974
3428,独自,3,1612,1.0986122886681098,7.385230923066573
5677,天南地北,3,1613,1.0986122886681098,7.385851078125209
3120,举义,3,1614,1.0986122886681098,7.3864708488298945
3121,揭竿,3,1615,1.0986122886681098,7.387090235656757
3122,礼智,3,1616,1.0986122886681098,7.38770923908104
2037,万人敌,3,1617,1.0986122886681098,7.388327859577107
2034,原地,3,1618,1.0986122886681098,7.388946097618437
7507,放肆,3,1619,1.0986122886681098,7.389563953677635
7611,跳成,3,1620,1.0986122886681098,7.3901814282264295
3116,山上,3,1621,1.0986122886681098,7.390798521735676
2223,有样,3,1622,1.0986122886681098,7.3914152346753585
6763,对不起,3,1623,1.0986122886681098,7.392031567514591
2215,琳琅满目,3,1624,1.0986122886681098,7.392647520721623
2058,途中,3,1625,1.0986122886681098,7.393263094763838
3698,听众,3,1626,1.0986122886681098,7.3938782901077555
3418,战争,3,1627,1.0986122886681098,7.394493107219038
557,妹子,3,1628,1.0986122886681098,7.395107546562485
3419,响,3,1629,1.0986122886681098,7.395721608602045
3421,鸣笛,3,1630,1.0986122886681098,7.396335293800808
3673,当下,3,1631,1.0986122886681098,7.396948602621014
3114,赢家,3,1632,1.0986122886681098,7.397561535524052
3694,冷嘲热讽,3,1633,1.0986122886681098,7.398174092970465
337,胃,3,1634,1.0986122886681098,7.3987862754199485
2050,一首,3,1635,1.0986122886681098,7.399398083331354
1832,咬,3,1636,1.0986122886681098,7.400009517162692
3680,人情,3,1637,1.0986122886681098,7.400620577371135
3966,爬上来,3,1638,1.0986122886681098,7.401231264413015
221,不来,3,1639,1.0986122886681098,7.40184157874383
1637,大道理,3,1640,1.0986122886681098,7.402451520818244
1265,一双,3,1641,1.0986122886681098,7.403061091090091
2840,踩下,3,1642,1.0986122886681098,7.403670290012373
1271,记,3,1643,1.0986122886681098,7.404279118037268
2841,油门,3,1644,1.0986122886681098,7.404887575616125
1274,停停,3,1645,1.0986122886681098,7.405495663199472
2554,对方,3,1646,1.0986122886681098,7.406103381237015
4362,一分钟,3,1647,1.0986122886681098,7.4067107301776405
2842,加大,3,1648,1.0986122886681098,7.4073177104694174
869,偏偏,3,1649,1.0986122886681098,7.407924322559599
2843,马力,3,1650,1.0986122886681098,7.408530566894626
4848,一帮,3,1651,1.0986122886681098,7.409136443920128
2550,便,3,1652,1.0986122886681098,7.409741954080923
4355,抓,3,1653,1.0986122886681098,7.410347097821024
4851,靠着,3,1654,1.0986122886681098,7.4109518755836366
861,迟早,3,1655,1.0986122886681098,7.411556287811163
2548,倔强,3,1656,1.0986122886681098,7.412160334945205
1289,成群结队,3,1657,1.0986122886681098,7.4127640174265625
856,说些,3,1658,1.0986122886681098,7.4133673356952405
4342,荣誉,3,1659,1.0986122886681098,7.413970290190444
4341,摆脱,3,1660,1.0986122886681098,7.414572881350589
1293,早晚,3,1661,1.0986122886681098,7.415175109613295
102,埋,3,1662,1.0986122886681098,7.415776975415394
4383,一一,3,1663,1.0986122886681098,7.416378479192928
2837,呼啸而过,3,1664,1.0986122886681098,7.416979621381154
2891,度过,3,1665,1.0986122886681098,7.417580402414544
1263,全,3,1666,1.0986122886681098,7.418180822726788
8103,下一场,3,1667,1.0986122886681098,7.418780882750794
4454,买醉,3,1668,1.0986122886681098,7.419380582918692
6312,关注,3,1669,1.0986122886681098,7.419979923661835
4449,放过,3,1670,1.0986122886681098,7.4205789054108005
2816,戒指,3,1671,1.0986122886681098,7.421177528595393
4436,上课,3,1672,1.0986122886681098,7.421775793644647
4428,少,3,1673,1.0986122886681098,7.422373700986824
5481,逃学,3,1674,1.0986122886681098,7.422971251049421
4423,直播,3,1675,1.0986122886681098,7.423568444259167
893,是因为,3,1676,1.0986122886681098,7.424165281042028
4412,市中心,3,1677,1.0986122886681098,7.424761761823209
891,摧毁,3,1678,1.0986122886681098,7.425357887027151
889,承认,3,1679,1.0986122886681098,7.425953657077541
7238,压,3,1680,1.0986122886681098,7.426549072397305
6056,挡风遮雨,3,1681,1.0986122886681098,7.427144133408616
6055,风像,3,1682,1.0986122886681098,7.427738840532894
6054,雾,3,1683,1.0986122886681098,7.428333194190806
1257,残酷,3,1684,1.0986122886681098,7.428927194802272
1258,严肃,3,1685,1.0986122886681098,7.429520842786462
6053,输给,3,1686,1.0986122886681098,7.430114138561801
4837,张震岳,3,1687,1.0986122886681098,7.430707082545968
1295,怎么样,3,1688,1.0986122886681098,7.431299675155903
5569,嗨,3,1689,1.0986122886681098,7.4318919168078
109,坚定,3,1690,1.0986122886681098,7.432483807917119
4856,刻意,3,1691,1.0986122886681098,7.43307534889858
2524,过年,3,1692,1.0986122886681098,7.433666540166168
4291,双眼,3,1693,1.0986122886681098,7.4342573821331355
2522,曲靖,3,1694,1.0986122886681098,7.434847875211999
1355,预谋,3,1695,1.0986122886681098,7.43543801981455
2521,接到,3,1696,1.0986122886681098,7.4360278163518485
4287,流星,3,1697,1.0986122886681098,7.436617265234227
